game_id,team_id,player_id,player_name,is_starter,minutes_played,jersey_number,starting_position
1812234,462,273257,Oleksandr Zinchenko,True,97,17,DL
1812234,462,29159,Taras Stepanenko,True,64,6,DMC
1812234,462,349136,Mykola Shaparenko,True,65,19,DMC
1812234,462,231125,Viktor Tsyhankov,True,65,15,AMR
1812234,462,404104,Heorhii Sudakov,True,85,14,AMC
1812234,462,409376,Mykhailo Mudryk,True,97,10,AML
1812234,462,296975,Artem Dovbyk,True,97,11,FW
1812234,462,41672,Andrii Yarmolenko,False,32,7,Sub
1812234,462,281025,Roman Yaremchuk,False,32,9,Sub
1812234,462,295456,Ruslan Malinovskyi,False,12,8,Sub
1812234,462,326416,Oleksandr Tymchyk,False,23,24,Sub
1812234,462,409408,Volodymyr Brazhko,False,33,18,Sub
1812234,462,99331,Serhii Sydorchuk,False,0,5,Sub
1812234,462,132223,Heorhii Bushchan,False,0,1,Sub
1812234,462,140497,Oleksandr Svatok,False,0,3,Sub
1812234,462,276623,Bohdan Mykhailichenko,False,0,26,Sub
1812234,462,284560,Oleksandr Zubkov,False,0,20,Sub
1812234,462,345516,Vitalii Mykolenko,False,0,16,Sub
1812234,462,369877,Anatolii Trubin,False,0,12,Sub
1812234,462,370248,Valerii Bondar,False,0,21,Sub
1812234,462,410504,Vladyslav Vanat,False,0,25,Sub
1812234,462,424606,Maksym Talovierov,False,0,4,Sub
1812235,342,73379,Wojciech Szczesny,True,97,1,GK
1812235,342,68613,Bartosz Salamon,True,87,2,DC
1812235,342,136742,Jan Bednarek,True,97,5,DC
1812235,342,424462,Jakub Kiwior,True,97,14,DC
1812235,342,339500,Przemyslaw Frankowski,True,97,19,DMR
1812235,342,403913,Nicola Zalewski,True,97,21,DML
1812235,342,118169,Piotr Zielinski,True,79,10,MC
1812235,342,319594,Sebastian Szymanski,True,47,20,MC
1812235,342,452761,Taras Romanczuk,True,56,13,MC
1812235,342,339502,Adam Buksa,True,97,16,FW
1812235,342,414593,Kacper Urbanski,True,56,26,FW
1812235,342,84827,Bartosz Bereszynski,False,10,18,Sub
1812235,342,363654,Jakub Piotrowski,False,18,6,Sub
1812235,342,377187,Karol Swiderski,False,41,7,Sub
1812235,342,399378,Jakub Moder,False,50,8,Sub
1812235,342,401785,Bartosz Slisz,False,41,24,Sub
1812235,342,29400,Robert Lewandowski,False,0,9,Sub
1812235,342,30524,Kamil Grosicki,False,0,11,Sub
1812235,342,77397,Lukasz Skorupski,False,0,12,Sub
1812235,342,121577,Pawel Dawidowicz,False,0,3,Sub
1812235,342,339504,Krzysztof Piatek,False,0,23,Sub
1812235,342,361433,Marcin Bulka,False,0,22,Sub
1812235,342,363187,Damian Szymanski,False,0,17,Sub
1812235,342,383585,Sebastian Walukiewicz,False,0,4,Sub
1812235,342,401353,Tymoteusz Puchacz,False,0,15,Sub
1812235,342,401354,Michal Skóras,False,0,25,Sub
1812235,335,400138,Bart Verbruggen,True,97,1,GK
1812235,335,322153,Denzel Dumfries,True,97,22,DR
1812235,335,82399,Stefan de Vrij,True,97,6,DC
